business_type,location,monthly_kwh,monthly_bill_ngn,operating_hours_per_day,roof_size_sqm,avg_sun_hours,recommended_system_size_kw,installation_cost_ngn,annual_savings_ngn,roi_percent,payback_years
Small Manufacturing Plant,Ibadan,5687.884771156387,568788.4771156387,17.319721342489796,336.1267690066995,5.3,45.86264127686169,33894858.29106283,6825461.7253876645,20.13715964461594,4.965943646711712
Retail Store/Trading,Lagos,741.6750278269154,74167.50278269155,15.342190560739962,122.05804025775608,5.0,6.339102801939448,5196203.050694393,890010.0333922985,17.128084193579816,5.838364575384524
Other,Kano,1321.6272314957453,132162.72314957454,6.4115748156397405,323.6613458637992,6.2,9.109644551252723,5040871.43118746,1585952.6777948944,31.461875182587175,3.1784500898200054
Retail Store/Trading,Kaduna,323.87414529618195,32387.414529618196,8.195075111545016,250.77616168093084,6.0,2.3067959066679626,1255396.5001155878,388648.97435541835,30.95826492423982,3.230155186174585
Salon/Personal Services,Ibadan,431.084158365727,43108.4158365727,13.478069094386246,90.93563014118362,5.3,3.4759245151243907,3020012.0414694636,517300.99003887235,17.129103557718476,5.838017130495973
Bakery/Food Processing,Port Harcourt,1656.2759941036559,165627.5994103656,8.191501563037214,365.686346267458,4.8,14.746046956051066,11803611.119174702,1987531.1929243873,16.838331700844392,5.938830626254102
Welding Shop/Technical Services,Port Harcourt,2274.809224522367,227480.9224522367,12.680511078634247,456.0625307630692,4.8,20.25293113000683,14904371.819579951,2729771.06942684,18.31523731742069,5.459934712660489
Salon/Personal Services,Kaduna,368.14600875658584,36814.60087565859,15.181279099597571,288.0218949395065,6.0,2.622122569491352,2117822.101626847,441775.210507903,20.859882903693595,4.793890764472763
Small Manufacturing Plant,Kaduna,4194.645744129089,419464.57441290887,13.777225527132856,60.09711119957318,6.0,29.876394188953622,20063245.87369644,5033574.892954906,25.088537142208306,3.985884048686226
Other,Ibadan,1411.7901764144221,141179.01764144222,13.423021788865384,220.41591421430397,5.3,11.383568589053557,9145357.503028905,1694148.2116973065,18.524679993496278,5.398203911490423
Salon/Personal Services,Port Harcourt,205.76628518466816,20576.628518466816,7.091225398956494,557.7730608418757,4.8,1.8319647897495384,1188434.390370171,246919.5422216018,20.776876218189194,4.813043065273432
Welding Shop/Technical Services,Kaduna,2378.558642451674,237855.8642451674,7.525231365248885,246.1977431198985,6.0,16.94130087216292,10124762.273625124,2854270.3709420087,28.190986551628438,3.5472330780925985
Bakery/Food Processing,Ibadan,1807.2210896327138,180722.10896327137,16.026860461087786,74.01351079215469,5.3,14.572013301344247,11535283.95944797,2168665.3075592564,18.800276743798854,5.319070637243908
Agro-processing Unit,Abuja,2091.582828675022,209158.2828675022,16.676987883544562,55.04105260109907,5.5,16.25161483041975,10853948.3940656,2509899.3944100263,23.124298211905213,4.324455561142886
Other,Enugu,642.3784747496086,64237.84747496086,17.508290111675592,387.3710155871941,5.1,5.382759131469822,4804386.193625806,770854.1696995304,16.04480028525303,6.232548752377506
Salon/Personal Services,Lagos,320.0863883143792,32008.63883143792,6.803893132750171,65.50523724597218,5.0,2.7357810967040956,1750336.5304867227,384103.66597725503,21.944560905121822,4.556937841333621
Agro-processing Unit,Enugu,2111.862699092318,211186.2699092318,16.577829835066925,278.7525098636302,5.1,17.69618484240253,15372515.94441272,2534235.2389107817,16.485494294327747,6.06593883171629
Retail Store/Trading,Kaduna,776.2666953327944,77626.66953327943,17.019420424559492,274.4222538815491,6.0,5.528965066472894,4827809.468978408,931520.0343993532,19.294879808015043,5.182722100111774
Bakery/Food Processing,Lagos,1125.171530763575,112517.1530763575,12.205415170283034,549.4460278829199,5.0,9.616850690286967,5738770.8175145,1350205.83691629,23.52778809001251,4.250293296480758
Other,Kaduna,1667.436504034091,166743.65040340912,6.789958120357845,430.91504004267,6.0,11.87632837631119,9730138.935942143,2000923.8048409093,20.56418534220206,4.862823318110193
Bakery/Food Processing,Kaduna,1772.2257881802213,177222.57881802213,16.889558116157104,117.36477926766348,6.0,12.622690799004426,8497971.628050892,2126670.9458162654,25.0256301020864,3.9959033835341056
Agro-processing Unit,Abuja,2835.0902830116415,283509.02830116416,16.553552322142707,275.5130827079587,5.5,22.02867352767398,19099077.831727173,3402108.33961397,17.812945575636252,5.613894657421258
Welding Shop/Technical Services,Port Harcourt,1963.9898354657341,196398.9835465734,6.8455281320034995,202.97900224690096,4.8,17.485664489545353,11891121.048732847,2356787.8025588808,19.819727617776014,5.045478017079888
Bakery/Food Processing,Enugu,1351.6613035872106,135166.13035872107,17.34146938493864,205.46704829763746,5.1,11.326137955314316,9035103.61094367,1621993.5643046529,17.952130204019255,5.570369580854046
Small Manufacturing Plant,Ibadan,4113.040573443782,411304.0573443782,14.055653082771357,139.20085482433257,5.3,33.1643329579405,22776831.534176264,4935648.688132538,21.669601764963133,4.6147594720308485
Retail Store/Trading,Lagos,589.1539097134996,58915.39097134996,14.86246847371089,526.7703671648862,5.0,5.035503501824783,2976588.352156559,706984.6916561995,23.751510387520806,4.210258563284491
Bakery/Food Processing,Lagos,1864.6407669261255,186464.07669261255,14.028642183803374,119.45590992151293,5.0,15.937100572018167,9239375.507623585,2237568.9203113504,24.217750631144817,4.129202646566058
Salon/Personal Services,Enugu,764.7547232101257,76475.47232101257,7.590888929813788,476.0701154499891,5.1,6.408201132982451,4294600.030907062,917705.6678521507,21.36882739364956,4.67971396641625
Welding Shop/Technical Services,Lagos,1529.6326435566375,152963.26435566376,17.20311772441502,445.9777466532137,5.0,13.073783278261859,10487761.004606377,1835559.172267965,17.50191648590925,5.713659991493489
Small Manufacturing Plant,Lagos,5138.347995424291,513834.7995424291,8.6287100767186,293.6719871493384,5.0,43.91750423439565,32588043.92221318,6166017.594509149,18.921103731255776,5.285103946383951
Agro-processing Unit,Lagos,3044.5329864732157,304453.2986473216,15.239683418479212,107.17765675181427,5.0,26.02164945703603,20178532.723573845,3653439.5837678593,18.10557602882433,5.523160370087017
Welding Shop/Technical Services,Enugu,2924.730632909057,292473.0632909057,16.68264804665467,198.6917247725714,5.1,24.507546781540615,15021423.890060198,3509676.759490868,23.364474534356564,4.280002096899454
Agro-processing Unit,Ibadan,3556.9006075808297,355690.06075808295,12.219887076477882,303.9935648591103,5.3,28.680056503635136,19863065.42178207,4268280.729096996,21.488529783607063,4.653645503299482
Welding Shop/Technical Services,Enugu,1628.8682116228108,162886.8211622811,12.971623039579109,451.4390147369788,5.1,13.648971104598717,7066865.427798297,1954641.853947373,27.6592482751769,3.6154272525817746
Small Manufacturing Plant,Port Harcourt,3938.2651673696537,393826.5167369654,13.550630316099506,434.6221066354171,4.8,35.06290213114008,28997474.701479677,4725918.200843585,16.29768884875493,6.135839316115031
Retail Store/Trading,Lagos,768.8974536122287,76889.74536122287,6.623593177574163,522.8612931267868,5.0,6.571773107796826,5888025.230469157,922676.9443346744,15.670397259169958,6.381459151680554
Welding Shop/Technical Services,Lagos,1916.5066295300958,191650.66295300957,9.148992980354574,182.97047911382487,5.0,16.38039854299227,10856135.753332624,2299807.9554361147,21.184406751086527,4.720453169870858
Agro-processing Unit,Enugu,2707.535282109876,270753.52821098757,16.64197847362751,258.0911699254558,5.1,22.687575683843438,11443283.325999038,3249042.338531851,28.39257096038211,3.5220480786870665
Other,Abuja,1574.5337695320236,157453.37695320236,7.161824771846623,311.83118618308396,5.5,12.234139623403445,6947976.555418724,1889440.5234384283,27.194111960047625,3.677266613703567
Salon/Personal Services,Kano,794.5959912552781,79459.59912552782,15.245253633508044,165.79066864233715,6.2,5.476950587643218,4168018.2804408693,953515.1895063338,22.876943558066074,4.371213302431805
Small Manufacturing Plant,Ibadan,4255.045157942687,425504.5157942687,8.803497163782799,275.2585099943801,5.3,34.309346540418375,25554689.845600873,5106054.189531224,19.980888910730442,5.004782342105734
Other,Ibadan,1626.1428403494401,162614.28403494402,15.254697783484843,175.45520784631182,5.3,13.111940335022092,10688144.245620873,1951371.4084193283,18.25734536862038,5.477247539605289
Other,Port Harcourt,1867.7796408632623,186777.96408632625,13.110818193177922,258.958360029108,4.8,16.629092244152975,10003290.377111347,2241335.5690359147,22.405983276905992,4.463093574789495
Retail Store/Trading,Lagos,601.5484646246884,60154.84646246884,13.260855041252924,357.939792515182,5.0,5.141439868587081,4141186.964501363,721858.1575496261,17.431189746743165,5.736843064236849
Retail Store/Trading,Kaduna,589.1240284289426,58912.402842894255,12.059193649072801,147.0265507353374,6.0,4.196040088525232,3252743.458093866,706948.834114731,21.733925322503264,4.601101665535778
Welding Shop/Technical Services,Ibadan,2625.4658086093586,262546.58086093585,12.501123839292184,122.0939239375867,5.3,21.169696892512164,13318402.473900331,3150558.97033123,23.655682252471983,4.227314136735589
Welding Shop/Technical Services,Port Harcourt,2532.314203165556,253231.42031655562,17.18932774052821,571.0187945803292,4.8,22.545532435590776,16192094.511894818,3038777.0437986674,18.767041172878297,5.328490467880346
Welding Shop/Technical Services,Port Harcourt,1738.0354648223456,173803.54648223455,7.626202482729049,335.11979464818586,4.8,15.473962471708916,8648544.99016196,2085642.5577868146,24.115531111410192,4.14670527213416
Small Manufacturing Plant,Kaduna,2894.1323027222725,289413.23027222726,17.207849022151407,150.9687950453303,6.0,20.613477939617326,14038310.332937965,3472958.7632667273,24.73915080163283,4.04217593408258
Bakery/Food Processing,Lagos,1229.701961916979,122970.19619169789,10.879638322619645,260.74045770751917,5.0,10.510273178777597,8959786.49464553,1475642.3543003746,16.46961515413604,6.071787292181313
Retail Store/Trading,Lagos,835.7303139183113,83573.03139183113,11.475801846611548,143.9225430018353,5.0,7.142994136053942,4774924.090526665,1002876.3767019736,21.0029805225942,4.76122900235154
Salon/Personal Services,Kaduna,323.68643206594817,32368.643206594817,12.109360622250264,131.0996545843742,6.0,2.3054589178486338,1926964.079153344,388423.7184791378,20.157289006124117,4.960984583274981
Retail Store/Trading,Lagos,689.3245405168113,68932.45405168114,12.788967678613751,443.0862740102417,5.0,5.891662739459926,4336860.873306512,827189.4486201736,19.07346056940737,5.2428870805119505
Welding Shop/Technical Services,Lagos,2875.4092307587352,287540.9230758735,16.947054733213868,570.3415899378572,5.0,24.57614727144218,14174309.779386604,3450491.0769104823,24.343274068473214,4.1079108635394785
Salon/Personal Services,Kaduna,309.0651380654056,30906.513806540563,7.578783679672256,216.25218527304668,6.0,2.2013186471894985,1612339.3285754465,370878.16567848675,23.00248831653629,4.347355756642679
Salon/Personal Services,Kaduna,731.8053622981045,73180.53622981044,17.66464169548186,522.6287230887618,6.0,5.212288905257154,3661076.969752753,878166.4347577253,23.986560293951737,4.169001256308317
Bakery/Food Processing,Kano,987.0301259168241,98703.0125916824,17.369135976717516,282.8469150429323,6.2,6.803350743843562,4486514.101655824,1184436.151100189,26.399920389485743,3.7878902104502883
Bakery/Food Processing,Enugu,815.8274942960013,81582.74942960012,11.308724888978324,75.33804332150717,5.1,6.836161339835774,3745205.8641928155,978992.9931552014,26.139898009750624,3.8255696316297145
Salon/Personal Services,Enugu,503.5206487547264,50352.064875472635,10.062648329244617,310.3892134767268,5.1,4.21921106715876,2812878.2560934485,604224.7785056717,21.480658723738177,4.655350717410284
Bakery/Food Processing,Port Harcourt,1842.389613263299,184238.9613263299,16.42561314981384,414.04586705956075,4.8,16.403041428626235,8678930.423074676,2210867.5359159587,25.47396312842795,3.925576852562996
Bakery/Food Processing,Lagos,1537.883076412907,153788.3076412907,15.83313424404438,548.0701756652227,5.0,13.144299798400915,7091449.908156,1845459.6916954885,26.023728794488036,3.8426468700819125
Retail Store/Trading,Kano,295.8079731457578,29580.79731457578,12.383195730633497,206.48157785834428,6.2,2.0389300602823117,1358674.918767121,354969.5677749093,26.126158867863204,3.82758141010182
Bakery/Food Processing,Lagos,880.0040363908106,88000.40363908107,14.022560341367825,524.5239276025741,5.0,7.521402020434278,4679459.768409465,1056004.8436689728,22.56681104083743,4.431286273414425
Bakery/Food Processing,Enugu,1076.93451261157,107693.451261157,15.748963891486806,519.367653445318,5.1,9.024086748881933,7852920.289047428,1292321.415133884,16.45657115527203,6.076599982856331
Other,Lagos,1854.378752533022,185437.8752533022,9.18342106903263,547.1741858544391,5.0,15.849391047290785,10306578.814929087,2225254.5030396264,21.590622290845374,4.631640471168862
Other,Abuja,845.1266830519348,84512.66830519348,12.628056161466034,77.77910895775517,5.5,6.5666408939544265,5273953.301462877,1014152.0196623218,19.229446331673408,5.200357736524475
Agro-processing Unit,Kaduna,1609.702720921859,160970.2720921859,14.644478552786435,294.46398788778504,6.0,11.465119094885036,8164299.963265385,1931643.265106231,23.659631245759044,4.226608562123083
Salon/Personal Services,Enugu,316.5900439899914,31659.00439899914,8.284961952298922,418.47441997256993,5.1,2.6528409920394784,2073551.4254925044,379908.05278798967,18.321612288817718,5.458034938389853
Other,Port Harcourt,300.6826248430778,30068.26248430778,15.67069403036225,93.58728337146084,4.8,2.677017671323698,1617042.8689122326,360819.14981169335,22.31351788802065,4.481588268682927
Bakery/Food Processing,Kaduna,1125.5323453438032,112553.23453438032,10.634836743589075,316.672306843857,6.0,8.016612146323384,7028660.811536951,1350638.8144125638,19.216161522485258,5.203952926966593
Salon/Personal Services,Kaduna,380.7468252790622,38074.68252790622,9.848545979811526,580.1538066402536,6.0,2.7118719749220954,1930948.8430653692,456896.1903348746,23.661744948641665,4.226230999321994
Small Manufacturing Plant,Port Harcourt,4745.528884351879,474552.8884351879,6.2811954644086585,286.59674964437227,4.8,42.25007909857442,35174442.6566275,5694634.661222255,16.18969408218692,6.176768967489464
Bakery/Food Processing,Enugu,2287.5147895647497,228751.47895647498,9.617474236928015,102.00598962591353,5.1,19.168047507665072,12382909.03184001,2745017.7474777,22.167793855381415,4.511048805865911
Other,Port Harcourt,1589.2541117028602,158925.411170286,13.272165983232975,363.67187930457715,4.8,14.149342162596689,7641840.947814857,1907104.9340434321,24.95609300254749,4.007037479375963
Retail Store/Trading,Ibadan,242.86124768592634,24286.124768592636,7.6859881175462075,392.4021679172126,5.3,1.9582426034988416,1506837.6421655687,291433.4972231116,19.340736458127942,5.170433929261003
Retail Store/Trading,Ibadan,366.25907316706866,36625.907316706864,12.048840956981092,349.6849273161664,5.3,2.953225876206004,1485779.3358071384,439510.88780048233,29.58116842846797,3.3805290768623997
